salary_id,job_id,med_salary,pay_period,currency,compensation_type
12307,3756114325,110000,YEARLY,USD,BASE_SALARY
12308,3757456972,42,HOURLY,USD,BASE_SALARY
12309,3756112795,45,HOURLY,USD,BASE_SALARY
12310,3757447998,350000,YEARLY,USD,BASE_SALARY
12311,3749352483,25,HOURLY,USD,BASE_SALARY
12312,3755582207,30000,YEARLY,USD,BASE_SALARY
12313,3757754865,55000,YEARLY,USD,BASE_SALARY
12314,3757450576,92500,YEARLY,USD,BASE_SALARY
12315,3757752292,113199,YEARLY,USD,BASE_SALARY
12316,3757470956,101062,YEARLY,USD,BASE_SALARY
12317,3755577985,147885,YEARLY,USD,BASE_SALARY
12318,3755590700,562500,YEARLY,USD,BASE_SALARY
12319,3749352460,23,HOURLY,USD,BASE_SALARY
12320,3756101253,26,HOURLY,USD,BASE_SALARY
12321,3757908345,88000,YEARLY,USD,BASE_SALARY
12322,3756111832,41,HOURLY,USD,BASE_SALARY
12323,3757909059,35,HOURLY,USD,BASE_SALARY
12324,3757706200,105000,YEARLY,USD,BASE_SALARY
12325,3757910466,15,HOURLY,USD,BASE_SALARY
12326,3756144902,75500,YEARLY,USD,BASE_SALARY
12327,3757752099,48,HOURLY,USD,BASE_SALARY
12328,3749372684,170000,YEARLY,USD,BASE_SALARY
12329,3756118101,25,HOURLY,USD,BASE_SALARY
12330,3757713739,37,HOURLY,USD,BASE_SALARY
12331,3749915604,70,HOURLY,USD,BASE_SALARY
12332,3749353573,31,HOURLY,USD,BASE_SALARY
12333,3755583544,22,HOURLY,USD,BASE_SALARY
12334,3757496654,150000,YEARLY,USD,BASE_SALARY
12335,3757903602,119000,YEARLY,USD,BASE_SALARY
12336,3749345910,192500,YEARLY,USD,BASE_SALARY
12337,3757911730,68000,YEARLY,USD,BASE_SALARY
12338,3754911738,91400,YEARLY,USD,BASE_SALARY
12339,3755592292,50,HOURLY,USD,BASE_SALARY
12340,3757932813,19,HOURLY,USD,BASE_SALARY
12341,3757736392,21,HOURLY,USD,BASE_SALARY
12342,3755592226,300000,YEARLY,USD,BASE_SALARY
12343,3757732486,65000,YEARLY,USD,BASE_SALARY
12344,3749348090,28,HOURLY,USD,BASE_SALARY
12345,3757909658,32,HOURLY,USD,BASE_SALARY
12346,3749900658,129000,YEARLY,USD,BASE_SALARY
12347,3756112835,33,HOURLY,USD,BASE_SALARY
12348,3757735076,65000,YEARLY,USD,BASE_SALARY
12349,3756151362,23,HOURLY,USD,BASE_SALARY
12350,3749347535,119500,YEARLY,USD,BASE_SALARY
12351,3757492617,54000,YEARLY,USD,BASE_SALARY
12352,3757749175,95000,YEARLY,USD,BASE_SALARY
12353,3755591749,57500,YEARLY,USD,BASE_SALARY
12354,3749901689,207793,YEARLY,USD,BASE_SALARY
12355,3756117267,40,HOURLY,USD,BASE_SALARY
12356,3757749093,100000,YEARLY,USD,BASE_SALARY
12357,3757726227,130000,YEARLY,USD,BASE_SALARY
12358,3755582175,45000,YEARLY,USD,BASE_SALARY
12359,3749372891,108000,YEARLY,USD,BASE_SALARY
12360,3757462185,140000,YEARLY,USD,BASE_SALARY
12361,3757739571,45,HOURLY,USD,BASE_SALARY
12362,3756112826,104500,YEARLY,USD,BASE_SALARY
12363,3756149742,250000,YEARLY,USD,BASE_SALARY
12364,3756149813,19,HOURLY,USD,BASE_SALARY
12365,3749357472,18,HOURLY,USD,BASE_SALARY
12366,3757723598,72500,YEARLY,USD,BASE_SALARY
12367,3754996516,66000,YEARLY,USD,BASE_SALARY
12368,3749351406,16,HOURLY,USD,BASE_SALARY
12369,3757744905,18,HOURLY,USD,BASE_SALARY
12370,3755584656,151200,YEARLY,USD,BASE_SALARY
12371,3755581532,52,HOURLY,USD,BASE_SALARY
12372,3756129576,105000,YEARLY,USD,BASE_SALARY
12373,3757927968,237500,YEARLY,USD,BASE_SALARY
12374,3757737995,157500,YEARLY,USD,BASE_SALARY
12375,3755599179,63000,YEARLY,USD,BASE_SALARY
12376,3756167349,119550,YEARLY,USD,BASE_SALARY
12377,3755582336,73000,YEARLY,USD,BASE_SALARY
12378,3755133498,117500,YEARLY,USD,BASE_SALARY
12379,3756129801,52,HOURLY,USD,BASE_SALARY
12380,3755576914,100000,YEARLY,USD,BASE_SALARY
12381,3757484832,53,HOURLY,USD,BASE_SALARY
12382,3756137111,112350,YEARLY,USD,BASE_SALARY
12383,3757745608,22,HOURLY,USD,BASE_SALARY
12384,3757485176,16,HOURLY,USD,BASE_SALARY
12385,3756756711,112500,YEARLY,USD,BASE_SALARY
12386,3756109826,18,HOURLY,USD,BASE_SALARY
12387,3757487654,63,HOURLY,USD,BASE_SALARY
12388,3757726839,38,HOURLY,USD,BASE_SALARY
12389,3757475650,2215,WEEKLY,USD,BASE_SALARY
12390,3757496303,52500,YEARLY,USD,BASE_SALARY
12391,3749907919,13,HOURLY,USD,BASE_SALARY
12392,3757490630,114000,YEARLY,USD,BASE_SALARY
12393,3757486679,115000,YEARLY,USD,BASE_SALARY
12394,3755584861,74000,YEARLY,USD,BASE_SALARY
12395,3757494995,200000,YEARLY,USD,BASE_SALARY
12396,3757481801,47,HOURLY,USD,BASE_SALARY
12397,3749374862,123500,YEARLY,USD,BASE_SALARY
12398,3757736568,35,HOURLY,USD,BASE_SALARY
12399,3756135092,42,HOURLY,USD,BASE_SALARY
12400,3749352120,62,HOURLY,USD,BASE_SALARY
12401,3757741311,55000,YEARLY,USD,BASE_SALARY
12402,3757446989,87500,YEARLY,USD,BASE_SALARY
12403,3757492407,20,HOURLY,USD,BASE_SALARY
12404,3751181787,75000,YEARLY,USD,BASE_SALARY
12405,3757756545,22,HOURLY,USD,BASE_SALARY
12406,3757496316,100000,YEARLY,USD,BASE_SALARY
12407,3749389493,16,HOURLY,USD,BASE_SALARY
12408,3757464361,76,HOURLY,USD,BASE_SALARY
12409,3757492833,47,HOURLY,USD,BASE_SALARY
12410,3749914567,27,HOURLY,USD,BASE_SALARY
12411,3757737482,15,HOURLY,USD,BASE_SALARY
12412,3757901939,58000,YEARLY,USD,BASE_SALARY
12413,3757734309,20,HOURLY,USD,BASE_SALARY
12414,3749385747,19,HOURLY,USD,BASE_SALARY
12415,3756147197,142500,YEARLY,USD,BASE_SALARY
12416,3756109825,22,HOURLY,USD,BASE_SALARY
12417,3757701996,50,HOURLY,USD,BASE_SALARY
12418,3756147698,19,HOURLY,USD,BASE_SALARY
12419,3754968149,150000,YEARLY,USD,BASE_SALARY
12420,3757749165,80000,YEARLY,USD,BASE_SALARY
12421,3749356373,2154,MONTHLY,USD,BASE_SALARY
12422,3757916367,57500,YEARLY,USD,BASE_SALARY
12423,3756907110,8000,MONTHLY,USD,BASE_SALARY
12424,3757723418,22,HOURLY,USD,BASE_SALARY
12425,3757734095,144625,YEARLY,USD,BASE_SALARY
12426,3757904668,64,HOURLY,USD,BASE_SALARY
12427,3757702625,47840,YEARLY,USD,BASE_SALARY
12428,3757495462,68000,YEARLY,USD,BASE_SALARY
12429,3756114416,142500,YEARLY,USD,BASE_SALARY
12430,3749389007,70000,YEARLY,USD,BASE_SALARY
12431,3757498056,94000,YEARLY,USD,BASE_SALARY
12432,3755590885,192500,YEARLY,USD,BASE_SALARY
12433,3756118575,130000,YEARLY,USD,BASE_SALARY
12434,3757746426,107458,YEARLY,USD,BASE_SALARY
12435,3749353708,130000,YEARLY,USD,BASE_SALARY
12436,3756103192,34,HOURLY,USD,BASE_SALARY
12437,3754988557,120000,YEARLY,USD,BASE_SALARY
12438,3756117634,36,YEARLY,USD,BASE_SALARY
12439,3757915453,85000,YEARLY,USD,BASE_SALARY
12440,3757739979,32,HOURLY,USD,BASE_SALARY
12441,3755586699,15,HOURLY,USD,BASE_SALARY
12442,3755582377,67500,YEARLY,USD,BASE_SALARY
12443,3757752664,17,HOURLY,USD,BASE_SALARY
12444,3757494608,139000,YEARLY,USD,BASE_SALARY
12445,3757744167,13,HOURLY,USD,BASE_SALARY
12446,3757493567,99500,YEARLY,USD,BASE_SALARY
12447,3757929630,237500,YEARLY,USD,BASE_SALARY
12448,3756133271,15,HOURLY,USD,BASE_SALARY
12449,3749358074,19,HOURLY,USD,BASE_SALARY
12450,3757729356,47,HOURLY,USD,BASE_SALARY
12451,3749389340,78000,YEARLY,USD,BASE_SALARY
12452,3749350840,17,HOURLY,USD,BASE_SALARY
12453,3755591629,22,HOURLY,USD,BASE_SALARY
12454,3757479969,47,HOURLY,USD,BASE_SALARY
12455,3755105891,117500,YEARLY,USD,BASE_SALARY
12456,3757487640,52,HOURLY,USD,BASE_SALARY
12457,3749349857,62500,YEARLY,USD,BASE_SALARY
12458,3754896548,65000,YEARLY,USD,BASE_SALARY
12459,3757744271,5847,MONTHLY,USD,BASE_SALARY
12460,3757466486,90000,YEARLY,USD,BASE_SALARY
12461,3757921424,21,HOURLY,USD,BASE_SALARY
12462,3757474348,63391,YEARLY,USD,BASE_SALARY
12463,3757465160,105000,YEARLY,USD,BASE_SALARY
12464,3757478501,97500,YEARLY,USD,BASE_SALARY
12465,3749912633,13,HOURLY,USD,BASE_SALARY
12466,3757795553,119250,YEARLY,USD,BASE_SALARY
12467,3756111729,90,HOURLY,USD,BASE_SALARY
12468,3757744863,18,HOURLY,USD,BASE_SALARY
12469,3757492592,17,HOURLY,USD,BASE_SALARY
12470,3757490271,52500,YEARLY,USD,BASE_SALARY
12471,3755584694,16,HOURLY,USD,BASE_SALARY
12472,3757727359,130000,YEARLY,USD,BASE_SALARY
12473,3757700233,57,HOURLY,USD,BASE_SALARY
12474,3757770893,87500,YEARLY,USD,BASE_SALARY
12475,3757372431,18,HOURLY,USD,BASE_SALARY
12476,3755592983,176800,YEARLY,USD,BASE_SALARY
12477,3755577457,84000,YEARLY,USD,BASE_SALARY
12478,3757728662,19,HOURLY,USD,BASE_SALARY
12479,3757489699,109500,YEARLY,USD,BASE_SALARY
12480,3757734505,32,HOURLY,USD,BASE_SALARY
12481,3757740178,135000,YEARLY,USD,BASE_SALARY
12482,3757487767,48,HOURLY,USD,BASE_SALARY
12483,3757481732,22,HOURLY,USD,BASE_SALARY
12484,3757776231,115500,YEARLY,USD,BASE_SALARY
12485,3757724878,23,HOURLY,USD,BASE_SALARY
12486,3757465490,100000,YEARLY,USD,BASE_SALARY
12487,3757487608,90000,YEARLY,USD,BASE_SALARY
12488,3757725442,27,HOURLY,USD,BASE_SALARY
12489,3756118495,38,HOURLY,USD,BASE_SALARY
12490,3757489734,65700,YEARLY,USD,BASE_SALARY
12491,3757487598,65000,YEARLY,USD,BASE_SALARY
12492,3757912813,68764,YEARLY,USD,BASE_SALARY
12493,3757469288,16,HOURLY,USD,BASE_SALARY
12494,3756117485,275000,YEARLY,USD,BASE_SALARY
12495,3755112389,55341,YEARLY,USD,BASE_SALARY
12496,3757715400,53000,YEARLY,USD,BASE_SALARY
12497,3757718893,25,HOURLY,USD,BASE_SALARY
12498,3755578638,19,HOURLY,USD,BASE_SALARY
12499,3757493101,95000,YEARLY,USD,BASE_SALARY
12500,3756112091,30,HOURLY,USD,BASE_SALARY
12501,3755582347,42,HOURLY,USD,BASE_SALARY
12502,3757731288,52500,YEARLY,USD,BASE_SALARY
12503,3757704642,62,HOURLY,USD,BASE_SALARY
12504,3749374877,192000,YEARLY,USD,BASE_SALARY
12505,3757484496,75000,YEARLY,USD,BASE_SALARY
12506,3756113757,72500,YEARLY,USD,BASE_SALARY
12507,3755130831,92500,YEARLY,USD,BASE_SALARY
12508,3755573923,125000,YEARLY,USD,BASE_SALARY
12509,3754942250,90000,YEARLY,USD,BASE_SALARY
12510,3757752027,30,HOURLY,USD,BASE_SALARY
12511,3749357198,30,HOURLY,USD,BASE_SALARY
12512,3755579670,45450,YEARLY,USD,BASE_SALARY
12514,3757911076,21,HOURLY,USD,BASE_SALARY
12515,3749901219,159000,YEARLY,USD,BASE_SALARY
12516,3757915626,130000,YEARLY,USD,BASE_SALARY
12517,3757496023,43500,YEARLY,USD,BASE_SALARY
12518,3749387411,30,HOURLY,USD,BASE_SALARY
12519,3749360327,97500,YEARLY,USD,BASE_SALARY
12520,3754912765,92500,YEARLY,USD,BASE_SALARY
12521,3749389294,19,HOURLY,USD,BASE_SALARY
12522,3757485669,67,HOURLY,USD,BASE_SALARY
12523,3757488480,50,HOURLY,USD,BASE_SALARY
12524,3757443024,101000,YEARLY,USD,BASE_SALARY
12525,3757705213,115000,YEARLY,USD,BASE_SALARY
12526,3757482250,2251,WEEKLY,USD,BASE_SALARY
12527,3754907819,218000,YEARLY,USD,BASE_SALARY
12528,3757752608,37,YEARLY,USD,BASE_SALARY
12529,3756112723,120000,YEARLY,USD,BASE_SALARY
12530,3757471598,70000,YEARLY,USD,BASE_SALARY
12531,3757919581,87500,YEARLY,USD,BASE_SALARY
12532,3757727607,87049,YEARLY,USD,BASE_SALARY
12533,3755588603,68500,YEARLY,USD,BASE_SALARY
12534,3756128936,7625,MONTHLY,USD,BASE_SALARY
12535,3755578711,75000,YEARLY,USD,BASE_SALARY
12536,3757725885,29,HOURLY,USD,BASE_SALARY
12537,3757909879,29,HOURLY,USD,BASE_SALARY
12538,3757474506,1679,WEEKLY,USD,BASE_SALARY
12539,3756110679,38,HOURLY,USD,BASE_SALARY
12540,3757732561,27,HOURLY,USD,BASE_SALARY
12541,3756120001,100000,YEARLY,USD,BASE_SALARY
12542,3757751928,24,HOURLY,USD,BASE_SALARY
12543,3749355672,34,HOURLY,USD,BASE_SALARY
12544,3757489202,42,HOURLY,USD,BASE_SALARY
12545,3757730921,80,HOURLY,USD,BASE_SALARY
12546,3756118169,187500,YEARLY,USD,BASE_SALARY
12547,3756791809,19,HOURLY,USD,BASE_SALARY
12548,3757460090,200000,YEARLY,USD,BASE_SALARY
12549,3757905543,110148,YEARLY,USD,BASE_SALARY
12550,3757915245,90000,YEARLY,USD,BASE_SALARY
12551,3755592400,62500,YEARLY,USD,BASE_SALARY
12552,3757497560,14,HOURLY,USD,BASE_SALARY
12554,3757734094,51500,YEARLY,USD,BASE_SALARY
12555,3756158094,24,HOURLY,USD,BASE_SALARY
12556,3757753314,21,HOURLY,USD,BASE_SALARY
12557,3757703819,32,HOURLY,USD,BASE_SALARY
12558,3755567093,50000,YEARLY,USD,BASE_SALARY
12559,3755580649,21,HOURLY,USD,BASE_SALARY
12560,3757471992,100000,YEARLY,USD,BASE_SALARY
12561,3757923408,237500,YEARLY,USD,BASE_SALARY
12562,3757482391,37,HOURLY,USD,BASE_SALARY
12563,3757788579,20,HOURLY,USD,BASE_SALARY
12564,3749390142,19,HOURLY,USD,BASE_SALARY
12565,3749353119,18,HOURLY,USD,BASE_SALARY
12566,3755588610,42,HOURLY,USD,BASE_SALARY
12567,3757740570,15,HOURLY,USD,BASE_SALARY
12568,3749359365,82500,YEARLY,USD,BASE_SALARY
12569,3756112815,23,YEARLY,USD,BASE_SALARY
12570,3756790346,21,HOURLY,USD,BASE_SALARY
12571,3755591823,40,HOURLY,USD,BASE_SALARY
12572,3749395911,93000,YEARLY,USD,BASE_SALARY
12573,3757737966,48,HOURLY,USD,BASE_SALARY
12574,3757905883,80000,YEARLY,USD,BASE_SALARY
12575,3757746254,12,HOURLY,USD,BASE_SALARY
12576,3756904146,80686,YEARLY,USD,BASE_SALARY
12577,3757736730,133150,YEARLY,USD,BASE_SALARY
12578,3757770018,176600,YEARLY,USD,BASE_SALARY
12579,3749356047,225000,YEARLY,USD,BASE_SALARY
12580,3757481249,1256,WEEKLY,USD,BASE_SALARY
12581,3757452474,62500,YEARLY,USD,BASE_SALARY
12582,3757918548,100000,YEARLY,USD,BASE_SALARY
12583,3757446907,75000,YEARLY,USD,BASE_SALARY
12584,3749398807,191000,YEARLY,USD,BASE_SALARY
12585,3749914609,16,HOURLY,USD,BASE_SALARY
12586,3757742457,42500,YEARLY,USD,BASE_SALARY
12587,3757750888,2201,WEEKLY,USD,BASE_SALARY
12588,3756159813,166500,YEARLY,USD,BASE_SALARY
12589,3749399793,191000,YEARLY,USD,BASE_SALARY
12590,3757738278,115000,YEARLY,USD,BASE_SALARY
12591,3755589158,82500,YEARLY,USD,BASE_SALARY
12592,3755137468,42,HOURLY,USD,BASE_SALARY
12593,3755595062,157500,YEARLY,USD,BASE_SALARY
12594,3749372130,12,HOURLY,USD,BASE_SALARY
12595,3757469209,110000,YEARLY,USD,BASE_SALARY
12596,3757928953,237500,YEARLY,USD,BASE_SALARY
12597,3756126471,110000,YEARLY,USD,BASE_SALARY
12598,3757715949,18,HOURLY,USD,BASE_SALARY
12599,3757700067,77,HOURLY,USD,BASE_SALARY
12600,3756148060,24,HOURLY,USD,BASE_SALARY
12601,3757725778,207500,YEARLY,USD,BASE_SALARY
12602,3757934178,237500,YEARLY,USD,BASE_SALARY
12603,3757906338,22,HOURLY,USD,BASE_SALARY
12604,3757758008,16,HOURLY,USD,BASE_SALARY
12605,3757703919,37,HOURLY,USD,BASE_SALARY
12606,3755573248,52,HOURLY,USD,BASE_SALARY
12607,3757930912,34,HOURLY,USD,BASE_SALARY
12608,3749352689,37760,YEARLY,USD,BASE_SALARY
12609,3757465626,155000,YEARLY,USD,BASE_SALARY
12610,3757929921,237500,YEARLY,USD,BASE_SALARY
12611,3757491944,24,HOURLY,USD,BASE_SALARY
12612,3757482962,73000,YEARLY,USD,BASE_SALARY
12613,3749904289,24,HOURLY,USD,BASE_SALARY
12614,3756929020,17,HOURLY,USD,BASE_SALARY
12615,3757706236,122500,YEARLY,USD,BASE_SALARY
12616,3757486911,2500,MONTHLY,USD,BASE_SALARY
12617,3756114400,49,HOURLY,USD,BASE_SALARY
12618,3757915005,28,HOURLY,USD,BASE_SALARY
12619,3757470934,25,HOURLY,USD,BASE_SALARY
12620,3755576466,38,HOURLY,USD,BASE_SALARY
12621,3757930108,237500,YEARLY,USD,BASE_SALARY
12622,3749371023,29,HOURLY,USD,BASE_SALARY
12623,3757729214,137500,YEARLY,USD,BASE_SALARY
12624,3749356691,90000,YEARLY,USD,BASE_SALARY
12625,3756154009,27,HOURLY,USD,BASE_SALARY
12626,3757742875,77500,YEARLY,USD,BASE_SALARY
12627,3749369201,220000,YEARLY,USD,BASE_SALARY
12628,3757905940,28,HOURLY,USD,BASE_SALARY
12629,3756107904,163930,YEARLY,USD,BASE_SALARY
12630,3757736631,95999,YEARLY,USD,BASE_SALARY
12631,3757470184,18,HOURLY,USD,BASE_SALARY
12632,3757741137,223750,YEARLY,USD,BASE_SALARY
12633,3757496155,98750,YEARLY,USD,BASE_SALARY
12634,3756110308,12,HOURLY,USD,BASE_SALARY
12635,3757754488,5250,MONTHLY,USD,BASE_SALARY
12636,3756111756,71,HOURLY,USD,BASE_SALARY
12637,3749371423,7358,MONTHLY,USD,BASE_SALARY
12638,3755591529,37,HOURLY,USD,BASE_SALARY
12639,3757706488,37,HOURLY,USD,BASE_SALARY
12640,3757740060,27,HOURLY,USD,BASE_SALARY
12641,3756106897,80000,YEARLY,USD,BASE_SALARY
12642,3757494405,15,HOURLY,USD,BASE_SALARY
12643,3755542615,170000,YEARLY,USD,BASE_SALARY
12644,3754918008,50000,YEARLY,USD,BASE_SALARY
12645,3757462961,216600,YEARLY,USD,BASE_SALARY
12646,3757498085,139000,YEARLY,USD,BASE_SALARY
12647,3757774515,75000,YEARLY,USD,BASE_SALARY
12648,3757745584,135000,YEARLY,USD,BASE_SALARY
12649,3757702328,85000,YEARLY,USD,BASE_SALARY
12650,3757915601,87000,YEARLY,USD,BASE_SALARY
12651,3755575292,201000,YEARLY,USD,BASE_SALARY
12652,3755592301,43,HOURLY,USD,BASE_SALARY
12653,3757740498,95000,YEARLY,USD,BASE_SALARY
12654,3757478690,924,WEEKLY,USD,BASE_SALARY
12655,3749390265,20,HOURLY,USD,BASE_SALARY
12656,3756113106,60,HOURLY,USD,BASE_SALARY
12657,3755124722,132500,YEARLY,USD,BASE_SALARY
12658,3757473629,2718,WEEKLY,USD,BASE_SALARY
12659,3757472112,185000,YEARLY,USD,BASE_SALARY
12660,3757931721,237500,YEARLY,USD,BASE_SALARY
12661,3757917262,37500,YEARLY,USD,BASE_SALARY
12662,3757722366,110000,YEARLY,USD,BASE_SALARY
12663,3756114516,125000,YEARLY,USD,BASE_SALARY
12664,3757756726,24,HOURLY,USD,BASE_SALARY
12665,3756799844,64480,YEARLY,USD,BASE_SALARY
12666,3749901688,43,HOURLY,USD,BASE_SALARY
12667,3757740566,86000,YEARLY,USD,BASE_SALARY
12668,3756116114,160000,YEARLY,USD,BASE_SALARY
12669,3755595799,87500,YEARLY,USD,BASE_SALARY
12670,3756134247,100000,YEARLY,USD,BASE_SALARY
12671,3757734817,14,HOURLY,USD,BASE_SALARY
12672,3757736780,79578,YEARLY,USD,BASE_SALARY
12673,3756110076,24,HOURLY,USD,BASE_SALARY
12674,3756150440,25,HOURLY,USD,BASE_SALARY
12675,3757701871,55000,YEARLY,USD,BASE_SALARY
12676,3757928954,237500,YEARLY,USD,BASE_SALARY
12677,3757730963,67900,YEARLY,USD,BASE_SALARY
12678,3757728526,143216,YEARLY,USD,BASE_SALARY
12679,3756162536,415000,YEARLY,USD,BASE_SALARY
12680,3756160710,415000,YEARLY,USD,BASE_SALARY
12681,3756144766,50,HOURLY,USD,BASE_SALARY
12682,3757734872,66875,YEARLY,USD,BASE_SALARY
12683,3756167095,19,HOURLY,USD,BASE_SALARY
12684,3757739293,8077,MONTHLY,USD,BASE_SALARY
12685,3757492047,105000,YEARLY,USD,BASE_SALARY
12686,3749345832,65000,YEARLY,USD,BASE_SALARY
12687,3757456906,17,HOURLY,USD,BASE_SALARY
12688,3755592665,20,HOURLY,USD,BASE_SALARY
12689,3749392212,80000,YEARLY,USD,BASE_SALARY
12690,3757733274,300000,YEARLY,USD,BASE_SALARY
12691,3756113649,70000,YEARLY,USD,BASE_SALARY
12692,3756113599,95,HOURLY,USD,BASE_SALARY
12693,3756145565,105000,YEARLY,USD,BASE_SALARY
12694,3756133324,108500,YEARLY,USD,BASE_SALARY
12695,3755171211,80125,YEARLY,USD,BASE_SALARY
12696,3749358194,100000,YEARLY,USD,BASE_SALARY
12697,3755581495,28,HOURLY,USD,BASE_SALARY
12698,3757934423,19,HOURLY,USD,BASE_SALARY
12699,3757763760,130000,YEARLY,USD,BASE_SALARY
12700,3757931774,237500,YEARLY,USD,BASE_SALARY
12701,3757756829,135000,YEARLY,USD,BASE_SALARY
12702,3757741159,116500,YEARLY,USD,BASE_SALARY
12703,3749902108,93000,YEARLY,USD,BASE_SALARY
12704,3756157511,15,HOURLY,USD,BASE_SALARY
12705,3757484576,57,YEARLY,USD,BASE_SALARY
12706,3757476930,40750,YEARLY,USD,BASE_SALARY
12707,3757731419,65000,YEARLY,USD,BASE_SALARY
12708,3755594294,40,HOURLY,USD,BASE_SALARY
12709,3749346227,70000,YEARLY,USD,BASE_SALARY
12710,3749351896,199100,YEARLY,USD,BASE_SALARY
12711,3749360475,35,HOURLY,USD,BASE_SALARY
12712,3749392141,60,HOURLY,USD,BASE_SALARY
12713,3757748333,87500,YEARLY,USD,BASE_SALARY
12714,3756107902,52,HOURLY,USD,BASE_SALARY
12715,3749362931,19,HOURLY,USD,BASE_SALARY
12716,3757170052,26,HOURLY,USD,BASE_SALARY
12717,3757739391,78,HOURLY,USD,BASE_SALARY
12718,3755133761,90000,YEARLY,USD,BASE_SALARY
12719,3749905228,53,HOURLY,USD,BASE_SALARY
12720,3756147838,22,HOURLY,USD,BASE_SALARY
12721,3757912654,72500,YEARLY,USD,BASE_SALARY
12722,3749353090,109795,YEARLY,USD,BASE_SALARY
12723,3757727960,38,HOURLY,USD,BASE_SALARY
12724,3757488818,90000,YEARLY,USD,BASE_SALARY
12725,3756109728,6212,MONTHLY,USD,BASE_SALARY
12726,3757730735,142500,YEARLY,USD,BASE_SALARY
12727,3755591090,17,HOURLY,USD,BASE_SALARY
12728,3757738541,20,HOURLY,USD,BASE_SALARY
12729,3755585992,82500,YEARLY,USD,BASE_SALARY
12730,3755592033,20,HOURLY,USD,BASE_SALARY
12731,3757900672,21,HOURLY,USD,BASE_SALARY
12732,3757917629,22,HOURLY,USD,BASE_SALARY
12733,3755585273,65000,YEARLY,USD,BASE_SALARY
12734,3757932015,237500,YEARLY,USD,BASE_SALARY
12735,3757798365,119250,YEARLY,USD,BASE_SALARY
12736,3757930887,237500,YEARLY,USD,BASE_SALARY
12737,3757915246,65000,YEARLY,USD,BASE_SALARY
12738,3755586782,55000,YEARLY,USD,BASE_SALARY
12739,3757751395,100000,YEARLY,USD,BASE_SALARY
12740,3756120380,195000,YEARLY,USD,BASE_SALARY
12741,3749367817,21,HOURLY,USD,BASE_SALARY
12742,3757915334,32,HOURLY,USD,BASE_SALARY
12743,3757476519,60000,YEARLY,USD,BASE_SALARY
12744,3757911572,341000,YEARLY,USD,BASE_SALARY
12745,3756147190,122500,YEARLY,USD,BASE_SALARY
12746,3741225741,135800,YEARLY,USD,BASE_SALARY
12747,3755555281,194000,YEARLY,USD,BASE_SALARY
12748,3756114184,98200,YEARLY,USD,BASE_SALARY
12749,3756116484,185000,YEARLY,USD,BASE_SALARY
12750,3757743374,75000,YEARLY,USD,BASE_SALARY
12751,3755582826,185000,YEARLY,USD,BASE_SALARY
12752,3756129867,16,HOURLY,USD,BASE_SALARY
12753,3757914548,90000,YEARLY,USD,BASE_SALARY
12754,3757450470,45,HOURLY,USD,BASE_SALARY
12755,3755558124,28,HOURLY,USD,BASE_SALARY
12756,3757703797,65000,YEARLY,USD,BASE_SALARY
12757,3755594697,187500,YEARLY,USD,BASE_SALARY
12758,3756926088,87000,YEARLY,USD,BASE_SALARY
12759,3756107611,181000,YEARLY,USD,BASE_SALARY
12760,3757765719,46,HOURLY,USD,BASE_SALARY
12761,3757707281,54100,YEARLY,USD,BASE_SALARY
12762,3757356384,135000,YEARLY,USD,BASE_SALARY
12763,3757742930,125000,YEARLY,USD,BASE_SALARY
12764,3756105570,50,HOURLY,USD,BASE_SALARY
12765,3756104247,81375,YEARLY,USD,BASE_SALARY
12766,3749385735,16,HOURLY,USD,BASE_SALARY
12767,3756110791,130500,YEARLY,USD,BASE_SALARY
12768,3757486385,120000,YEARLY,USD,BASE_SALARY
12769,3755589399,51500,YEARLY,USD,BASE_SALARY
12770,3757757788,107500,YEARLY,USD,BASE_SALARY
12771,3757734626,22,HOURLY,USD,BASE_SALARY
12772,3749372372,36,HOURLY,USD,BASE_SALARY
12773,3756112790,75000,YEARLY,USD,BASE_SALARY
12774,3757493189,88512,YEARLY,USD,BASE_SALARY
12775,3756129681,17,HOURLY,USD,BASE_SALARY
12776,3757739181,115000,YEARLY,USD,BASE_SALARY
12777,3756145552,120000,YEARLY,USD,BASE_SALARY
12778,3757934319,135500,YEARLY,USD,BASE_SALARY
12780,3757754280,85912,YEARLY,USD,BASE_SALARY
12781,3756102306,13,HOURLY,USD,BASE_SALARY
12782,3757488522,57,HOURLY,USD,BASE_SALARY
12783,3756149667,45350,YEARLY,USD,BASE_SALARY
12784,3757912819,55000,YEARLY,USD,BASE_SALARY
12785,3757463793,70000,YEARLY,USD,BASE_SALARY
12786,3756139964,53,HOURLY,USD,BASE_SALARY
12787,3757702558,60000,YEARLY,USD,BASE_SALARY
12788,3757410959,50,HOURLY,USD,BASE_SALARY
12789,3749391440,106000,YEARLY,USD,BASE_SALARY
12790,3757755445,115000,YEARLY,USD,BASE_SALARY
12791,3749356050,16,HOURLY,USD,BASE_SALARY
12792,3757496365,95500,YEARLY,USD,BASE_SALARY
12793,3756109292,13916,MONTHLY,USD,BASE_SALARY
12794,3757721192,136564,YEARLY,USD,BASE_SALARY
12795,3756144790,105000,YEARLY,USD,BASE_SALARY
12796,3757754347,17,HOURLY,USD,BASE_SALARY
12797,3757459524,71890,YEARLY,USD,BASE_SALARY
